Municipio;ID;Ahuyama;Arracacha;Arveja verde;Banano;Cebada;Cebolla cabezona;Cebolla larga;Cilantro;Frijol;Habichuela;Lechuga;Lulo;Maiz Blanco;Papas;Papaya;Perejil;Pimenton;Pinna;Platano;Tomate;Yuca
Coromoro;68609;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68618;;;;;;;;;;;;;;;;;;;;;1,28
Coromoro;68628;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68631;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68633;;;;;;;;;;;;;;;;;;2,24;;;
Coromoro;68636;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68638;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68646;;;;;;;;;;;;;;;;;;;;;1,35
Coromoro;68648;;;;;;;;;;;;;;;;;;;;;1,38
Coromoro;68650;;;;;;;;;;;;;;;;;;;;;1,42
Coromoro;68652;;;;;;;;;;;;;;;;;;;;;1,26
Coromoro;68654;;;;;;;;;;;;;;;;;;;;;1,4
Coromoro;68656;;;;;;;;;;;;;;;;;;;;;1,4
Coromoro;68662;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68664;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68666;;;;;;;;;;;;;;;;;;2,24;;;
Coromoro;68668;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68670;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68672;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68673;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68685;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68687;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68693;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68708;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68710;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68713;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68732;;;;;;;;;;;;;;;;;;;;;1,26
Coromoro;68755;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68760;;;;;;;;;;;;;;;;;;;0,64;;
Coromoro;68761;;;;;;;;;;;;;;;;;;;;;1,26
Coromoro;68768;;;;;;;;;;;;;;;;;;;;;1,44
Coromoro;68770;;;;;;;;;;;;;;;;;;;;;1,43
Coromoro;68774;;;;;;;;;;;;;;;;;;;0,64;;
Coromoro;68781;;;;;;;;;;;;0,19;;;;;;;;;
Coromoro;68784;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68790;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68792;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68804;;;;;;;;;;;;;;;;;;;;;1,29
Coromoro;68805;;;;;;;;;;;;;;;;;;;;;1,37
Coromoro;68807;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68837;;;0,85;;;;;;;;;;;;;;;;;;
Coromoro;68840;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68860;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68862;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68869;;;;;;;;;;;;;;;;;;;0,64;;
Coromoro;68873;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68875;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68893;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68895;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68902;;;;;;;;;;;;;0,33;;;;;;;;
Coromoro;68909;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68910;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68936;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68943;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68949;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68958;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68964;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68966;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68968;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68980;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;68985;;;;;;;;;;;;0,18;;;;;;;;;
Coromoro;69008;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69015;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69016;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69017;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69019;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69026;;;;;;1,55;;;;;;;;;;;;;;;
Coromoro;69028;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69029;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69030;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69031;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69032;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69033;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69034;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69035;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69036;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69037;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69038;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69039;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69040;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69041;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69042;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69043;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69044;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69045;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69046;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69047;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69048;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69049;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69050;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69051;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69052;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69053;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69054;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69055;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69056;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69057;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69058;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69059;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69060;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69061;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69062;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69063;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69064;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69065;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69066;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69067;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69068;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69069;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69070;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69071;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69072;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69073;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69074;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69075;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69076;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69077;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69078;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69079;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69080;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69081;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69082;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69083;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69084;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69085;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69086;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69087;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69088;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69089;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69090;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69091;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69092;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69093;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69094;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69095;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69096;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69097;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69098;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69099;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69100;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69101;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69102;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69103;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69104;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69105;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69106;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69107;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69108;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69109;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69110;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69111;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69112;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69113;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69114;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69115;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69116;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69117;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69118;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69119;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69120;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69121;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69122;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69123;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69124;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69125;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69126;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69127;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69128;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69129;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69130;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69131;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69132;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69133;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69134;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69135;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69136;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69137;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69138;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69139;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69140;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69141;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69142;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69143;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69144;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69145;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69146;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69147;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69148;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69149;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69150;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69151;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69152;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69153;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69154;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69155;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69156;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69157;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69158;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69159;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69160;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69161;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69162;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69163;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69164;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69165;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69166;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69167;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69168;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69169;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69170;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69171;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69172;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69173;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69174;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69175;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69176;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69177;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69178;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69179;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69180;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69181;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69182;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69183;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69184;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69185;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69186;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69187;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69188;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69189;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69190;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69191;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69192;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69193;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69194;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69195;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69196;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69197;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69198;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69199;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69200;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69201;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69202;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69203;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69204;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69205;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69206;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69207;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69208;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69209;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69210;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69211;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69212;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69213;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69214;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69215;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69216;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69217;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69218;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69219;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69220;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69221;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69222;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69223;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69224;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69225;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69226;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69227;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69231;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69246;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69256;;;;;;;;;;;;;;;;;;;;;1,43
Coromoro;69259;;;;;;;;;;;;;;;;;;;;;1,3
Coromoro;69293;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69317;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69318;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69319;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69329;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69331;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69358;;;;;;;;;;;;;;;;;;2,24;;;
Coromoro;69368;;;;;;;;;;;;;;;;;;;;;1,34
Coromoro;69370;;;;;;;;;;;;;;;;;;;;;1,39
Coromoro;69372;;;;;;;;;;;;;;;;;;;;;1,38
Coromoro;69374;;;;;;;;;;;;;;;;;;;;;1,38
Coromoro;69378;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69379;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69382;;;0,85;;;;;;;;;;;;;;;;;;
Coromoro;69388;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69390;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69391;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69392;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69393;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69397;;;;;;;;;;;;;;;;;;;0,64;;
Coromoro;69404;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69410;;;;;;;;;;;;;;;;;;;;;1,44
Coromoro;69412;;;;;;;;;;;;;;;;;;;;;1,37
Coromoro;69418;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69420;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69426;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69427;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69440;;;;;;;;;;;;;;;;;;;0,64;;
Coromoro;69443;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69444;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69446;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69447;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69449;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69452;;;;;;;;;;;;;;;;;;;0,64;;
Coromoro;69466;;;;;;;;;;;;;;;;;;;;;1,36
Coromoro;69467;;;;;;;;;;;;;;;;;;;0,64;;
Coromoro;69483;;;;;;;;;;;;;;;;;;;0,64;;
Coromoro;69486;;;;;;;;;;;;;;;;;;;;;1,34
Coromoro;69487;;;;;;;;;;;;;;;;;;;0,64;;
Coromoro;69496;;;;;;;;;;;;;;;;;;;;;1,4
Coromoro;69498;;;;;;;;;;;;;;;;;;;;;1,25
Coromoro;69500;;;;;;;;;;;;;;;;;;;;;1,31
Coromoro;69502;;;;;;;;;;;;;;;;;;;;;1,47
Coromoro;69515;;;;;;;;;;;;;;;;;;;;;1,4
Coromoro;69530;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69531;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69532;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69533;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69534;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69535;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69547;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69551;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69562;;;;;;;;;;;;0,18;;;;;;;;;
Coromoro;69563;;;;;;;;;;;;0,19;;;;;;;;;
Coromoro;69567;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69585;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69588;;;;;;;;;;;;;0,32;;;;;;;;
Coromoro;69591;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69594;;;;;;;;;;;;;;;;;;;;;1,43
Coromoro;69597;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69599;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69603;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69605;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69608;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69609;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69618;;;;;;;;;;;;;;;;;;;;;1,39
Coromoro;69621;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69622;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69623;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69625;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69630;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69635;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69636;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69638;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69649;;;0,85;;;;;;;;;;;;;;;;;;
Coromoro;69657;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69663;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69665;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69670;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69672;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69673;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69687;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69691;;;;;;;;;;;;;;;;;;;;;1,26
Coromoro;69703;;;;;;;;;;;;;;;;;;;;;1,33
Coromoro;69706;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69708;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69712;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69725;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69728;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69729;;;;;;;;;;;;;;;;;;;;;1,38
Coromoro;69732;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69734;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69743;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69744;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69745;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69746;;;;;;;;;;;;;;;;;;;0,64;;
Coromoro;69749;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69756;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69764;;;;;;;;;;;;;;;;;;;0,64;;
Coromoro;69767;;;;;;;;;;;;;;;;;;;0,64;;
Coromoro;69776;;;;;;;;;;;;;;;;;;;0,64;;
Coromoro;69785;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69789;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69791;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69801;;;;;;;;;;;;;;;;;;;0,64;;
Coromoro;69804;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69817;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69822;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69830;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69831;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69832;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69837;;;;;;;;;;;;;;;;;;;;;1,23
Coromoro;69840;;;;;;;;;;;;;;;;;;;;;1,4
Coromoro;69849;;;;;;;;;;;;;;;;;;;0,64;;
Coromoro;69851;;;;;;;;;;;;;;;;;;;0,64;;
Coromoro;69853;;;;;;;;;;;;;;;;;;;0,64;;
Coromoro;69857;;;;;;;;;;;;;;;;;;;0,64;;
Coromoro;69871;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69877;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69879;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69884;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69888;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69897;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69899;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69901;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69906;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69912;;;;;;;;;;;;;;;;;;;0,64;;
Coromoro;69918;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69919;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69920;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69922;;;;;;;;;;;;;;;;;;;0,64;;
Coromoro;69925;;;;;;;;;;;;;;;;;;;;;1,45
Coromoro;69939;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69940;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69953;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69961;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69964;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69970;;0,26;;;;;;;;;;;;;;;;;;;
Coromoro;69977;;;;;;;;;;;;;;;;;;;;;1,36
Coromoro;69986;;;;;;;;;;;;;;;;;;;0,64;;
Coromoro;69987;;;;;;;;;;;;;;;;;;;;;1,44
Coromoro;69990;;;;;;;;;;;;;;;;;;;;;1,45
Coromoro;69993;;;;;;;;;0,01;;;;;;;;;;;;
Curití;70041;;;;;;;;;0,01;;;;;;;;;;;;
Curití;70042;;;;;;;;;0,01;;;;;;;;;;;;
Curití;70084;;;;;;;;;0,01;;;;;;;;;;;;
Curití;70096;;;;;;;;;0,01;;;;;;;;;;;;
Curití;70099;;;;;;;;;;;;;0,32;;;;;;;;
Curití;70116;;;;;;;;;;;;;;;;;;;;;1,28
